Time,Press,GeopAlt,Temp,RH,O3_mPa,O3_ppmv,O3_DU,Wind_Dir,Wind_Spd,TPump,O3CellI,GPS_Lat,GPS_Lon,GPS_Alt
sec,hPa,km,C,%,mPa,ppmv,DU,deg,m/s,C,uA,deg,deg,km
4278,57.37,19.885,-69.93,5,5.3353,0.93,37.87,59,3.8,23.31,1.4,-1.2194,36.5729,9000
4280,57.27,19.895,-69.96,5,5.3351,0.932,37.95,55,3.6,23.29,1.4,-1.2194,36.5729,9000
4282,57.18,19.905,-69.97,5,5.335,0.933,38.01,51,3.4,23.28,1.4,-1.2194,36.5729,9000
4284,57.1,19.913,-70.07,5,5.3351,0.934,38.07,46,3.3,23.28,1.4,-1.2194,36.5728,9000
4286,57.03,19.92,-70.12,5,5.3741,0.942,38.12,40,3.3,23.27,1.41,-1.2194,36.5728,9000
4288,56.94,19.93,-70.1,5,5.4132,0.951,38.19,35,3.3,23.26,1.42,-1.2195,36.5728,9000
4290,56.86,19.938,-70.01,5,5.4524,0.959,38.25,29,3.4,23.25,1.43,-1.2196,36.5727,9000
4292,56.78,19.947,-69.99,5,5.4523,0.96,38.31,24,3.5,23.24,1.43,-1.2196,36.5727,9000
4294,56.68,19.957,-69.93,5,5.4521,0.962,38.39,19,3.7,23.22,1.43,-1.2196,36.5727,9000
4296,56.59,19.966,-69.86,5,5.452,0.963,38.46,15,3.9,23.21,1.43,-1.2197,36.5727,9000
4298,56.49,19.977,-69.74,5,5.4518,0.965,38.53,11,4.1,23.19,1.43,-1.2198,36.5726,9000
4300,56.42,19.984,-69.63,4,5.4909,0.973,38.58,8,4.3,23.18,1.44,-1.2199,36.5727,9000
4302,56.35,19.992,-69.54,4,5.4909,0.974,38.64,5,4.5,23.17,1.44,-1.22,36.5727,9000
4304,56.27,20,-69.43,4,5.4904,0.976,38.7,2,4.7,23.14,1.44,-1.2201,36.5727,9000
4306,56.17,20.011,-69.32,4,5.5296,0.984,38.78,359,4.9,23.13,1.45,-1.2202,36.5726,9000
4308,56.09,20.019,-69.33,4,5.5689,0.993,38.84,357,5.1,23.13,1.46,-1.2202,36.5727,9000
4310,56.01,20.028,-69.35,4,5.5685,0.994,38.9,355,5.3,23.1,1.46,-1.2203,36.5727,9000
4312,55.92,20.037,-69.36,4,5.5686,0.996,38.97,353,5.5,23.1,1.46,-1.2205,36.5727,9000
4314,55.84,20.046,-69.37,4,5.6076,1,39.04,350,5.7,23.08,1.47,-1.2205,36.5726,9000
4316,55.76,20.055,-69.44,4,5.6077,1.01,39.1,348,5.8,23.08,1.47,-1.2206,36.5727,9000
4318,55.67,20.064,-69.49,4,5.6073,1.01,39.17,346,5.9,23.05,1.47,-1.2208,36.5728,9000
4320,55.59,20.073,-69.43,4,5.6072,1.01,39.24,344,6.1,23.04,1.47,-1.2209,36.5728,9000
4322,55.5,20.082,-69.38,4,5.6073,1.01,39.31,342,6.2,23.04,1.47,-1.2209,36.5728,9000
4324,55.42,20.091,-69.35,4,5.6071,1.01,39.37,340,6.2,23.03,1.47,-1.2211,36.5728,9000
4326,55.34,20.1,-69.36,4,5.6068,1.01,39.43,338,6.3,23.01,1.47,-1.2213,36.5729,9000
4328,55.25,20.109,-69.42,4,5.6459,1.02,39.51,337,6.4,23,1.48,-1.2213,36.5729,9000
4330,55.17,20.118,-69.45,4,5.6459,1.02,39.57,335,6.4,22.99,1.48,-1.2214,36.573,9000
4332,55.09,20.127,-69.45,4,5.6848,1.03,39.64,333,6.4,22.97,1.49,-1.2215,36.573,9000
4334,55,20.136,-69.41,4,5.6848,1.03,39.71,332,6.4,22.96,1.49,-1.2217,36.5731,9000
4336,54.92,20.145,-69.44,4,5.6847,1.04,39.78,331,6.4,22.95,1.49,-1.2217,36.5731,9000
4338,54.83,20.155,-69.48,4,5.7239,1.04,39.85,331,6.3,22.94,1.5,-1.2218,36.5732,9000
4340,54.75,20.163,-69.51,4,5.7236,1.05,39.92,330,6.3,22.92,1.5,-1.2219,36.5733,9000
4342,54.66,20.173,-69.57,4,5.7233,1.05,39.99,331,6.2,22.9,1.5,-1.222,36.5733,9000
4344,54.57,20.183,-69.61,4,5.7233,1.05,40.06,331,6.1,22.89,1.5,-1.2221,36.5734,9000
4346,54.49,20.192,-69.6,4,5.7232,1.05,40.13,332,6,22.88,1.5,-1.2221,36.5735,9000
4348,54.4,20.202,-69.49,4,5.723,1.05,40.21,333,5.9,22.86,1.5,-1.2222,36.5736,9000
4350,54.31,20.212,-69.55,4,5.7229,1.05,40.28,335,5.7,22.85,1.5,-1.2224,36.5736,9000
4352,54.24,20.219,-69.58,4,5.7226,1.06,40.34,336,5.6,22.83,1.5,-1.2225,36.5736,9000
4354,54.16,20.228,-69.57,3,5.7618,1.06,40.41,338,5.5,22.82,1.51,-1.2225,36.5737,9000
4356,54.09,20.236,-69.54,3,5.7619,1.07,40.46,341,5.4,22.82,1.51,-1.2226,36.5737,9000
4358,54.02,20.243,-69.6,3,5.7616,1.07,40.52,343,5.3,22.8,1.51,-1.2227,36.5737,9000
4360,53.95,20.251,-69.72,3,5.7223,1.06,40.58,345,5.2,22.79,1.5,-1.2228,36.5737,9000
4362,53.87,20.26,-69.75,3,5.7613,1.07,40.65,348,5.2,22.77,1.51,-1.2229,36.5738,9000
4364,53.79,20.269,-69.82,3,5.761,1.07,40.72,350,5.1,22.76,1.51,-1.223,36.5738,9000
4366,53.71,20.278,-69.86,3,5.7611,1.07,40.78,352,5,22.76,1.51,-1.2231,36.5738,9000
4368,53.63,20.287,-69.83,3,5.8003,1.08,40.85,353,4.9,22.75,1.52,-1.2232,36.5738,9000
4370,53.55,20.295,-69.81,3,5.8,1.08,40.92,355,4.9,22.73,1.52,-1.2233,36.5738,9000
4372,53.48,20.303,-69.82,3,5.7999,1.08,40.98,356,4.8,22.72,1.52,-1.2234,36.5738,9000
4374,53.41,20.311,-69.85,3,5.7606,1.08,41.04,358,4.7,22.71,1.51,-1.2234,36.5738,9000
4376,53.34,20.319,-69.76,3,5.7602,1.08,41.1,359,4.6,22.68,1.51,-1.2235,36.5738,9000
4378,53.27,20.327,-69.65,3,5.7603,1.08,41.16,0,4.5,22.68,1.51,-1.2236,36.5739,9000
4380,53.21,20.333,-69.62,3,5.76,1.08,41.21,2,4.3,22.66,1.51,-1.2237,36.5738,9000
4382,53.13,20.342,-69.51,3,5.7991,1.09,41.28,3,4.2,22.65,1.52,-1.2238,36.5738,9000
4384,53.06,20.35,-69.43,3,5.8382,1.1,41.34,4,4,22.64,1.53,-1.2238,36.5739,9000
4386,53,20.357,-69.49,3,5.8771,1.11,41.39,5,3.9,22.62,1.54,-1.2239,36.5739,9000
4388,52.94,20.364,-69.4,3,5.8772,1.11,41.45,6,3.7,22.62,1.54,-1.224,36.5738,9000
4390,52.88,20.371,-69.22,3,5.8769,1.11,41.5,7,3.6,22.6,1.54,-1.2241,36.5738,9000
4392,52.82,20.377,-69.19,3,5.8768,1.11,41.55,8,3.4,22.59,1.54,-1.2241,36.5738,9000
4394,52.76,20.384,-69.17,3,5.8765,1.11,41.6,8,3.3,22.57,1.54,-1.2242,36.5738,9000
4396,52.68,20.393,-69.16,3,5.9156,1.12,41.67,9,3.1,22.56,1.55,-1.2242,36.5738,9000
4398,52.6,20.402,-69.1,3,5.9156,1.12,41.74,9,3,22.55,1.55,-1.2243,36.5738,9000
4400,52.54,20.409,-69.04,3,5.9546,1.13,41.8,9,2.9,22.54,1.56,-1.2243,36.5738,9000
4402,52.47,20.417,-69.06,3,5.9544,1.13,41.86,8,2.8,22.52,1.56,-1.2244,36.5737,9000
4404,52.39,20.426,-69.06,3,5.9935,1.14,41.93,8,2.7,22.51,1.57,-1.2244,36.5737,9000
4406,52.33,20.433,-69.05,3,5.9934,1.15,41.99,7,2.7,22.5,1.57,-1.2244,36.5737,9000
4408,52.25,20.442,-69.06,3,5.9933,1.15,42.06,5,2.7,22.5,1.57,-1.2245,36.5737,9000
4410,52.19,20.449,-69.05,3,5.9932,1.15,42.11,4,2.7,22.49,1.57,-1.2246,36.5737,9000
4412,52.12,20.457,-69.02,3,5.9929,1.15,42.18,2,2.7,22.47,1.57,-1.2246,36.5737,9000
4414,52.05,20.465,-69.01,3,5.9929,1.15,42.24,1,2.8,22.46,1.57,-1.2246,36.5738,9000
4416,51.99,20.472,-69,3,5.993,1.15,42.3,359,2.9,22.46,1.57,-1.2247,36.5738,9000
4418,51.91,20.481,-68.97,3,5.9927,1.15,42.37,358,3,22.44,1.57,-1.2247,36.5737,9000
4420,51.83,20.49,-68.99,3,5.9924,1.16,42.44,356,3,22.42,1.57,-1.2248,36.5737,9000
4422,51.77,20.497,-69,3,5.9923,1.16,42.5,355,3.1,22.41,1.57,-1.2248,36.5738,9000
4424,51.7,20.505,-69.01,3,5.9921,1.16,42.56,354,3.2,22.39,1.57,-1.2249,36.5738,9000
4426,51.62,20.515,-69.09,3,5.9922,1.16,42.63,353,3.3,22.39,1.57,-1.2249,36.5737,9000
4428,51.55,20.523,-69.15,3,5.9921,1.16,42.7,352,3.3,22.38,1.57,-1.225,36.5737,9000
4430,51.48,20.531,-69.16,3,5.992,1.16,42.76,351,3.3,22.37,1.57,-1.2251,36.5738,9000
4432,51.42,20.538,-69.19,3,5.9917,1.17,42.82,351,3.3,22.35,1.57,-1.2252,36.5738,9000
4434,51.36,20.545,-69.23,3,5.9914,1.17,42.87,351,3.3,22.33,1.57,-1.2252,36.5738,9000
4436,51.28,20.554,-69.28,3,5.9916,1.17,42.95,352,3.2,22.33,1.57,-1.2252,36.5739,9000
4438,51.21,20.562,-69.32,3,5.9519,1.16,43.01,353,3.1,22.3,1.56,-1.2254,36.5739,9000
4440,51.14,20.57,-69.34,3,5.9519,1.16,43.08,355,3,22.29,1.56,-1.2254,36.5738,9000
4442,51.07,20.579,-69.33,3,5.9518,1.17,43.14,357,2.8,22.28,1.56,-1.2254,36.5739,9000
4444,51,20.587,-69.3,3,5.9519,1.17,43.2,0,2.7,22.28,1.56,-1.2255,36.5739,9000
4446,50.92,20.596,-69.29,3,5.9517,1.17,43.28,4,2.5,22.26,1.56,-1.2256,36.5739,9000
4448,50.86,20.603,-69.31,3,5.9518,1.17,43.33,10,2.4,22.26,1.56,-1.2256,36.5738,9000
4450,50.78,20.612,-69.33,3,5.9122,1.16,43.41,16,2.3,22.24,1.55,-1.2256,36.5739,9000
4452,50.7,20.622,-69.35,3,5.9121,1.17,43.48,23,2.2,22.23,1.55,-1.2257,36.5739,9000
4454,50.63,20.63,-69.39,3,5.912,1.17,43.54,31,2.2,22.22,1.55,-1.2257,36.5739,9000
4456,50.56,20.638,-69.44,3,5.912,1.17,43.61,40,2.2,22.21,1.55,-1.2257,36.5738,9000
4458,50.5,20.646,-69.47,3,5.9119,1.17,43.66,47,2.3,22.2,1.55,-1.2257,36.5739,9000
4460,50.42,20.655,-69.52,3,5.9118,1.17,43.74,54,2.4,22.19,1.55,-1.2258,36.5739,9000
4462,50.34,20.664,-69.58,3,5.9118,1.17,43.81,60,2.6,22.18,1.55,-1.2258,36.5738,9000
4464,50.26,20.674,-69.63,3,5.9115,1.18,43.89,65,2.8,22.16,1.55,-1.2258,36.5737,9000
4466,50.18,20.683,-69.66,3,5.9117,1.18,43.96,69,3,22.16,1.55,-1.2258,36.5737,9000
4468,50.09,20.694,-69.67,3,5.9114,1.18,44.05,72,3.2,22.14,1.55,-1.2259,36.5736,9000
4470,50.02,20.702,-69.66,3,5.9111,1.18,44.11,74,3.4,22.12,1.55,-1.2259,36.5736,9000
4472,49.96,20.709,-69.65,3,5.9109,1.18,44.17,76,3.6,22.1,1.55,-1.2258,36.5735,9000
4474,49.89,20.718,-69.7,3,5.911,1.18,44.23,77,3.8,22.1,1.55,-1.2259,36.5735,9000
4476,49.8,20.729,-69.76,3,5.911,1.19,44.32,78,3.9,22.09,1.55,-1.2259,36.5733,9000
4478,49.73,20.737,-69.73,3,5.95,1.2,44.38,79,4.1,22.08,1.56,-1.2259,36.5732,9000
4480,49.66,20.745,-69.65,3,5.95,1.2,44.45,79,4.2,22.07,1.56,-1.2258,36.5732,9000
4482,49.59,20.754,-69.55,3,5.9499,1.2,44.51,80,4.3,22.06,1.56,-1.2259,36.5732,9000
4484,49.51,20.763,-69.5,3,5.9498,1.2,44.59,80,4.4,22.05,1.56,-1.226,36.573,9000
4486,49.45,20.771,-69.5,3,5.9495,1.2,44.65,81,4.5,22.03,1.56,-1.2259,36.5729,9000
4488,49.39,20.778,-69.47,3,5.9495,1.2,44.7,82,4.5,22.03,1.56,-1.2259,36.5729,9000
4490,49.31,20.788,-69.42,3,5.9496,1.21,44.78,82,4.6,22.03,1.56,-1.226,36.5728,9000
4492,49.23,20.797,-69.41,3,5.9492,1.21,44.86,83,4.6,22,1.56,-1.226,36.5727,9000
4494,49.15,20.807,-69.42,3,5.9885,1.22,44.93,84,4.7,22,1.57,-1.226,36.5726,9000
4496,49.08,20.815,-69.43,3,5.9882,1.22,45,85,4.8,21.98,1.57,-1.226,36.5726,9000
4498,49.01,20.824,-69.47,3,5.9881,1.22,45.07,85,4.8,21.97,1.57,-1.226,36.5726,9000
4500,48.93,20.834,-69.5,3,5.9881,1.22,45.15,85,4.9,21.96,1.57,-1.226,36.5724,9000
4502,48.86,20.842,-69.47,3,5.988,1.23,45.21,85,5.1,21.95,1.57,-1.226,36.5723,9000
4504,48.79,20.851,-69.46,3,5.9877,1.23,45.28,85,5.2,21.93,1.57,-1.226,36.5723,9000
4506,48.72,20.859,-69.4,3,5.9877,1.23,45.35,84,5.4,21.92,1.57,-1.226,36.5722,9000
4508,48.66,20.867,-69.19,3,5.9876,1.23,45.41,83,5.5,21.91,1.57,-1.226,36.5721,9000
4510,48.6,20.874,-69.01,3,5.9875,1.23,45.47,82,5.7,21.9,1.57,-1.2259,36.572,9000
4512,48.52,20.884,-69.01,3,6.0266,1.24,45.54,80,5.9,21.89,1.58,-1.226,36.5719,9000
4514,48.45,20.892,-68.76,3,6.0265,1.24,45.61,78,6.1,21.88,1.58,-1.226,36.5717,9000
4516,48.39,20.9,-68.38,3,6.0654,1.25,45.67,76,6.3,21.86,1.59,-1.226,36.5716,9000
4518,48.31,20.91,-67.96,2,6.1046,1.26,45.75,74,6.5,21.86,1.6,-1.226,36.5716,9000
4520,48.24,20.919,-67.57,2,6.1048,1.27,45.82,72,6.7,21.86,1.6,-1.2261,36.5714,9000
4522,48.17,20.927,-67.2,2,6.1437,1.28,45.89,70,6.9,21.84,1.61,-1.2261,36.5712,9000
4524,48.11,20.935,-66.91,2,6.2218,1.29,45.95,68,7.1,21.83,1.63,-1.2262,36.5711,9000
4526,48.03,20.945,-66.66,2,6.3,1.31,46.03,66,7.3,21.82,1.65,-1.2263,36.571,9000
4528,47.96,20.954,-66.49,2,6.4171,1.34,46.11,64,7.4,21.81,1.68,-1.2263,36.5709,9000
4530,47.9,20.961,-66.36,2,6.4171,1.34,46.17,62,7.5,21.8,1.68,-1.2263,36.5708,9000
4532,47.84,20.969,-66.23,2,6.5344,1.37,46.24,60,7.6,21.79,1.71,-1.2264,36.5707,9000
4534,47.77,20.978,-66.24,2,6.6125,1.38,46.31,59,7.7,21.78,1.73,-1.2265,36.5706,9000
4536,47.7,20.987,-66.32,2,6.6907,1.4,46.39,57,7.8,21.77,1.75,-1.2266,36.5704,9000
4538,47.64,20.994,-66.37,2,6.7298,1.41,46.46,56,7.9,21.76,1.76,-1.2266,36.5703,9000
4540,47.57,21.003,-66.27,2,6.7688,1.42,46.53,55,7.9,21.75,1.77,-1.2267,36.5702,9000
4542,47.51,21.011,-66.33,2,6.8076,1.43,46.6,53,7.9,21.73,1.78,-1.2268,36.5701,9000
4544,47.44,21.02,-66.44,2,6.8467,1.44,46.68,52,8,21.72,1.79,-1.2269,36.5699,9000
4546,47.38,21.027,-66.54,2,6.8466,1.45,46.75,51,8,21.71,1.79,-1.227,36.5698,9000
4548,47.32,21.035,-66.57,2,6.8856,1.46,46.82,51,8,21.7,1.8,-1.2271,36.5697,9000
4550,47.25,21.044,-66.6,2,6.9244,1.47,46.9,50,8,21.68,1.81,-1.2272,36.5696,9000
4552,47.18,21.053,-66.66,2,6.9637,1.48,46.98,49,8.1,21.68,1.82,-1.2273,36.5695,9000
4554,47.11,21.062,-66.76,2,6.9637,1.48,47.06,49,8.1,21.67,1.82,-1.2273,36.5694,9000
4556,47.04,21.071,-66.79,2,6.9636,1.48,47.14,49,8.2,21.66,1.82,-1.2274,36.5693,9000
4558,46.98,21.079,-66.72,2,6.9633,1.48,47.21,49,8.3,21.64,1.82,-1.2276,36.5692,9000
4560,46.93,21.085,-66.63,2,6.9631,1.48,47.27,49,8.3,21.63,1.82,-1.2277,36.5691,9000
4562,46.88,21.091,-66.55,2,6.9241,1.48,47.33,49,8.4,21.63,1.81,-1.2278,36.569,9000
4564,46.81,21.101,-66.45,2,6.9241,1.48,47.41,49,8.5,21.62,1.81,-1.2279,36.5689,9000
4566,46.74,21.11,-66.41,2,6.9238,1.48,47.49,50,8.6,21.6,1.81,-1.228,36.5688,9000
4568,46.68,21.117,-66.37,2,6.9237,1.48,47.56,50,8.7,21.59,1.81,-1.2281,36.5686,9000
4570,46.62,21.125,-66.33,2,6.9236,1.49,47.63,51,8.8,21.59,1.81,-1.2282,36.5685,9000
4572,46.54,21.135,-66.38,2,6.9236,1.49,47.73,51,8.8,21.58,1.81,-1.2283,36.5684,9000
4574,46.48,21.143,-66.44,2,6.9232,1.49,47.8,52,8.9,21.56,1.81,-1.2284,36.5683,9000
4576,46.42,21.151,-66.48,2,6.9231,1.49,47.87,53,8.9,21.55,1.81,-1.2285,36.5681,9000
4578,46.36,21.159,-66.42,2,6.9233,1.49,47.94,53,8.9,21.55,1.81,-1.2285,36.568,9000
4580,46.29,21.168,-66.32,2,6.923,1.5,48.02,54,8.9,21.53,1.81,-1.2287,36.5679,9000
4582,46.22,21.177,-66.28,2,6.9623,1.51,48.11,55,8.9,21.53,1.82,-1.2288,36.5677,9000
4584,46.16,21.185,-66.28,2,6.962,1.51,48.18,55,8.8,21.51,1.82,-1.2288,36.5675,9000
4586,46.11,21.192,-66.31,2,6.9618,1.51,48.24,56,8.8,21.5,1.82,-1.2289,36.5675,9000
4588,46.05,21.2,-66.35,2,6.962,1.51,48.31,57,8.7,21.5,1.82,-1.2291,36.5674,9000
4590,45.96,21.212,-66.28,2,6.9617,1.51,48.42,58,8.6,21.48,1.82,-1.2292,36.5672,9000
4592,45.89,21.221,-66.24,2,6.9617,1.52,48.5,60,8.5,21.47,1.82,-1.2292,36.5671,9000
4594,45.84,21.227,-66.26,2,6.9616,1.52,48.56,61,8.5,21.46,1.82,-1.2292,36.567,9000
4596,45.79,21.234,-66.26,2,6.9615,1.52,48.62,62,8.4,21.45,1.82,-1.2294,36.5669,9000
4598,45.73,21.242,-66.24,2,6.9611,1.52,48.69,64,8.3,21.43,1.82,-1.2295,36.5667,9000
4600,45.67,21.25,-66.1,2,6.961,1.52,48.76,66,8.2,21.42,1.82,-1.2295,36.5666,9000
4602,45.61,21.258,-65.87,2,6.9219,1.52,48.84,67,8.1,21.41,1.81,-1.2295,36.5665,9000
4604,45.55,21.266,-65.63,2,6.9609,1.53,48.91,69,8.1,21.4,1.82,-1.2296,36.5663,9000
4606,45.48,21.275,-65.64,2,6.9999,1.54,48.99,71,8,21.39,1.83,-1.2296,36.5661,9000
4608,45.43,21.282,-65.74,2,7.0001,1.54,49.05,73,8,21.39,1.83,-1.2297,36.566,9000
4610,45.38,21.288,-65.79,2,6.9997,1.54,49.11,75,7.9,21.37,1.83,-1.2297,36.5659,9000
4612,45.31,21.298,-65.71,2,7.0387,1.55,49.2,77,8,21.37,1.84,-1.2298,36.5658,9000
4614,45.25,21.306,-65.73,2,7.0775,1.56,49.27,79,8,21.35,1.85,-1.2298,36.5656,9000
4616,45.19,21.314,-65.79,2,7.1165,1.57,49.35,81,8,21.34,1.86,-1.2298,36.5655,9000
4618,45.14,21.321,-65.83,2,7.1167,1.58,49.41,83,8.1,21.34,1.86,-1.2298,36.5653,9000
4620,45.07,21.33,-65.79,2,7.1557,1.59,49.5,85,8.1,21.33,1.87,-1.2299,36.5652,9000
4622,45,21.34,-65.82,2,7.273,1.62,49.59,87,8.2,21.32,1.9,-1.2298,36.565,9000
4624,44.95,21.346,-65.86,2,7.2726,1.62,49.65,89,8.3,21.3,1.9,-1.2298,36.5649,9000
4626,44.9,21.353,-65.89,2,7.2725,1.62,49.71,91,8.4,21.29,1.9,-1.2298,36.5648,9000
4628,44.83,21.362,-65.93,2,7.3118,1.63,49.8,93,8.5,21.29,1.91,-1.2298,36.5646,9000
4630,44.76,21.372,-65.94,2,7.3508,1.64,49.89,95,8.6,21.28,1.92,-1.2298,36.5644,9000
4632,44.7,21.38,-65.86,2,7.3507,1.64,49.97,97,8.7,21.27,1.92,-1.2298,36.5643,9000
4634,44.63,21.39,-65.78,2,7.4289,1.66,50.06,99,8.8,21.26,1.94,-1.2298,36.5642,9000
4636,44.57,21.398,-65.82,2,7.4285,1.67,50.14,102,8.9,21.24,1.94,-1.2298,36.5639,9000
4638,44.51,21.406,-65.85,2,7.4287,1.67,50.22,104,9,21.24,1.94,-1.2297,36.5638,9000
4640,44.44,21.416,-65.81,2,7.5069,1.69,50.31,106,9.1,21.23,1.96,-1.2297,36.5636,9000
4642,44.38,21.424,-65.87,2,7.5065,1.69,50.39,108,9.3,21.21,1.96,-1.2297,36.5635,9000
4644,44.32,21.432,-65.89,2,7.5458,1.7,50.47,110,9.4,21.21,1.97,-1.2295,36.5633,9000
4646,44.26,21.44,-65.87,2,7.5457,1.7,50.56,112,9.5,21.2,1.97,-1.2294,36.5631,9000
4648,44.2,21.448,-65.82,2,7.5847,1.72,50.64,114,9.6,21.19,1.98,-1.2295,36.563,9000
4650,44.13,21.458,-65.79,2,7.5847,1.72,50.73,116,9.6,21.18,1.98,-1.2294,36.5628,9000
4652,44.07,21.466,-65.78,2,7.6234,1.73,50.81,118,9.7,21.16,1.99,-1.2293,36.5627,9000
4654,44.02,21.473,-65.76,2,7.5845,1.72,50.88,120,9.8,21.17,1.98,-1.2291,36.5626,9000
4656,43.95,21.483,-65.72,2,7.6626,1.74,50.98,121,9.8,21.16,2,-1.2291,36.5624,9000
4658,43.89,21.491,-65.67,2,7.6623,1.75,51.06,122,9.9,21.14,2,-1.229,36.5622,9000
4660,43.84,21.498,-65.6,2,7.6619,1.75,51.13,123,9.9,21.12,2,-1.2289,36.5621,9000
4662,43.77,21.508,-65.52,2,7.6621,1.75,51.23,124,9.9,21.12,2,-1.2287,36.562,9000
4664,43.72,21.515,-65.44,2,7.662,1.75,51.29,125,9.9,21.11,2,-1.2286,36.5618,9000
4666,43.66,21.523,-65.41,2,7.6228,1.75,51.38,125,9.9,21.1,1.99,-1.2285,36.5616,9000
4668,43.61,21.53,-65.42,2,7.6618,1.76,51.45,126,9.9,21.09,2,-1.2284,36.5615,9000
4670,43.54,21.54,-65.37,2,7.6617,1.76,51.54,126,9.9,21.08,2,-1.2283,36.5614,9000
4672,43.47,21.549,-65.38,2,7.6617,1.76,51.64,126,9.9,21.07,2,-1.2282,36.5613,9000
4674,43.42,21.556,-65.32,2,7.6616,1.76,51.71,126,10,21.06,2,-1.2281,36.561,9000
4676,43.37,21.563,-65.3,2,7.6617,1.77,51.78,125,10,21.06,2,-1.228,36.5609,9000
4678,43.31,21.572,-65.26,2,7.6616,1.77,51.86,125,10,21.05,2,-1.2279,36.5608,9000
4680,43.25,21.58,-65.23,2,7.6613,1.77,51.95,125,10.1,21.03,2,-1.2278,36.5607,9000
4682,43.19,21.589,-65.23,2,7.7394,1.79,52.03,125,10.1,21.02,2.02,-1.2277,36.5605,9000
4684,43.13,21.597,-65.11,2,7.7393,1.79,52.12,125,10.2,21.01,2.02,-1.2275,36.5603,9000
4686,43.07,21.606,-65.01,2,7.7392,1.8,52.2,125,10.3,21,2.02,-1.2275,36.5602,9000
4688,43,21.616,-65.02,2,7.7392,1.8,52.3,125,10.5,20.99,2.02,-1.2274,36.5601,9000
4690,42.94,21.624,-65.04,2,7.7785,1.81,52.39,125,10.6,20.99,2.03,-1.2272,36.5599,9000
4692,42.89,21.631,-65,2,7.7781,1.81,52.46,125,10.8,20.97,2.03,-1.2271,36.5598,9000
4694,42.82,21.641,-64.87,2,7.778,1.82,52.56,125,11,20.96,2.03,-1.2271,36.5596,9000
4696,42.76,21.65,-64.75,2,7.778,1.82,52.65,125,11.2,20.96,2.03,-1.227,36.5594,9000
4698,42.7,21.658,-64.73,2,7.817,1.83,52.73,126,11.5,20.95,2.04,-1.2268,36.5593,9000
4700,42.64,21.667,-64.68,2,7.8169,1.83,52.82,126,11.7,20.94,2.04,-1.2267,36.5592,9000
4702,42.59,21.674,-64.56,2,7.8171,1.84,52.89,126,12,20.94,2.04,-1.2266,36.559,9000
4704,42.54,21.681,-64.39,2,7.8558,1.85,52.96,127,12.3,20.92,2.05,-1.2265,36.5587,9000
4706,42.47,21.691,-64.13,2,7.8557,1.85,53.07,127,12.6,20.91,2.05,-1.2264,36.5586,9000
4708,42.41,21.7,-63.93,2,7.8556,1.85,53.15,128,12.9,20.9,2.05,-1.2262,36.5585,9000
4710,42.36,21.707,-63.79,2,7.8946,1.86,53.23,128,13.2,20.89,2.06,-1.2261,36.5582,9000
4712,42.3,21.716,-63.75,2,7.8555,1.86,53.32,129,13.5,20.88,2.05,-1.2259,36.558,9000
4714,42.25,21.723,-63.81,2,7.8942,1.87,53.39,129,13.8,20.86,2.06,-1.2257,36.5578,9000
4716,42.2,21.73,-63.89,2,7.9722,1.89,53.46,129,14,20.85,2.08,-1.2256,36.5576,9000
4718,42.13,21.741,-63.98,2,8.0115,1.9,53.57,129,14.2,20.85,2.09,-1.2254,36.5574,9000
4720,42.07,21.749,-63.92,2,8.0508,1.91,53.66,130,14.4,20.85,2.1,-1.2252,36.5572,9000
4722,42.02,21.757,-63.81,2,8.0898,1.93,53.73,130,14.5,20.84,2.11,-1.225,36.557,9000
4724,41.96,21.765,-63.81,2,8.1282,1.94,53.83,130,14.7,20.81,2.12,-1.2249,36.5568,9000
4726,41.91,21.773,-63.83,2,8.2066,1.96,53.9,130,14.8,20.81,2.14,-1.2247,36.5566,9000
4728,41.84,21.783,-63.84,2,8.2847,1.98,54.01,130,14.9,20.8,2.16,-1.2245,36.5564,9000
4730,41.78,21.792,-63.74,2,8.2849,1.98,54.11,130,15,20.8,2.16,-1.2243,36.5563,9000
4732,41.72,21.801,-63.52,2,8.363,2,54.2,130,15,20.79,2.18,-1.2242,36.556,9000
4734,41.65,21.811,-63.59,2,8.3626,2.01,54.31,130,15.1,20.77,2.18,-1.224,36.5557,9000
4736,41.6,21.818,-63.71,2,8.4019,2.02,54.39,130,15.1,20.77,2.19,-1.2238,36.5556,9000
4738,41.55,21.826,-63.81,2,8.4018,2.02,54.47,130,15.2,20.77,2.19,-1.2236,36.5554,9000
4740,41.49,21.834,-63.85,2,8.4408,2.03,54.57,130,15.2,20.76,2.2,-1.2234,36.5552,9000
4742,41.42,21.845,-63.89,2,8.4795,2.05,54.68,129,15.2,20.74,2.21,-1.2232,36.555,9000
4744,41.36,21.854,-63.94,2,8.5188,2.06,54.78,129,15.2,20.74,2.22,-1.223,36.5548,9000
4746,41.29,21.864,-63.91,2,8.5188,2.06,54.89,128,15.3,20.73,2.22,-1.2229,36.5546,9000
4748,41.23,21.873,-63.83,2,8.5578,2.08,54.99,128,15.3,20.72,2.23,-1.2228,36.5543,9000
4750,41.17,21.882,-63.88,2,8.5577,2.08,55.09,127,15.3,20.71,2.23,-1.2225,36.5541,9000
4752,41.11,21.891,-63.92,2,8.5574,2.08,55.18,127,15.3,20.69,2.23,-1.2224,36.5539,9000
